,cutstate,solution
0,604.0,"{165: 1, 384: 1, 46: 1, 157: 1, 54: 1, 73: 1, 316: 1, 210: 1, 75: 1, 334: 1, 404: 1, 416: 1, 93: 1, 216: 1, 480: 1, 60: 1, 369: 1, 164: 1, 211: 1, 252: 1, 444: 1, 321: 1, 290: 1, 390: 1, 8: 1, 463: 1, 250: 1, 229: 1, 246: 1, 212: 0, 130: 1, 163: 1, 224: 1, 42: 1, 279: 1, 22: 1, 435: 1, 69: 1, 228: 1, 152: 1, 370: 1, 218: 1, 155: 1, 178: 1, 398: 1, 140: 1, 142: 1, 327: 1, 176: 1, 171: 1, 89: 1, 97: 1, 440: 1, 304: 1, 51: 1, 200: 1, 298: 1, 132: 1, 121: 1, 359: 1, 181: 1, 371: 1, 38: 1, 161: 1, 5: 1, 94: 1, 305: 1, 189: 1, 375: 1, 454: 1, 95: 1, 469: 1, 293: 1, 341: 1, 408: 0, 409: 1, 188: 1, 335: 1, 214: 1, 128: 1, 12: 1, 7: 1, 443: 1, 247: 1, 397: 1, 426: 1, 346: 1, 90: 1, 427: 1, 27: 1, 78: 1, 185: 1, 263: 1, 208: 1, 183: 1, 96: 1, 101: 1, 420: 1, 395: 1, 156: 1, 231: 1, 363: 1, 238: 1, 354: 1, 86: 1, 324: 1, 172: 1, 394: 1, 154: 1, 314: 1, 39: 1, 393: 0, 70: 1, 107: 1, 349: 1, 490: 1, 429: 1, 159: 1, 32: 1, 245: 1, 9: 1, 268: 1, 486: 1, 234: 1, 262: 1, 402: 1, 292: 1, 199: 1, 133: 1, 325: 1, 323: 1, 3: 1, 19: 1, 489: 1, 264: 1, 77: 1, 254: 1, 315: 1, 352: 1, 472: 1, 144: 1, 450: 1, 67: 1, 180: 1, 134: 1, 145: 1, 407: 1, 281: 1, 270: 1, 467: 1, 209: 1, 146: 1, 433: 1, 278: 1, 342: 1, 466: 1, 318: 1, 18: 1, 449: 1, 21: 1, 131: 1, 239: 1, 297: 1, 287: 1, 337: 1, 301: 1, 150: 1, 204: 1, 388: 1, 399: 1, 191: 1, 202: 1, 419: 1, 15: 1, 56: 1, 76: 1, 285: 1, 40: 1, 392: 1, 461: 1, 258: 1, 179: 1, 213: 1, 473: 1, 421: 1, 68: 1, 100: 1, 477: 1, 98: 1, 197: 1, 340: 1, 289: 1, 319: 1, 458: 1, 125: 1, 243: 1, 43: 1, 61: 1, 193: 1, 423: 1, 267: 1, 255: 1, 385: 1, 498: 1, 227: 1, 496: 1, 114: 1, 20: 1, 219: 1, 119: 1, 365: 1, 386: 1, 438: 1, 294: 1, 494: 1, 379: 1, 242: 1, 447: 1, 436: 1, 28: 0, 221: 1, 470: 1, 87: 1, 362: 1, 104: 1, 482: 1, 26: 1, 308: 1, 168: 1, 451: 1, 476: 1, 411: 1, 222: 1, 417: 1, 106: 1, 372: 1, 91: 1, 453: 1, 169: 1, 241: 1, 403: 1, 49: 1, 105: 1, 207: 1, 248: 1, 201: 1, 63: 1, 478: 1, 148: 1, 147: 1, 226: 0, 422: 0, 485: 0, 492: 0, 452: 0, 110: 0, 295: 0, 441: 0, 122: 0, 266: 0, 170: 0, 382: 0, 35: 0, 269: 0, 31: 0, 401: 0, 462: 0, 355: 0, 383: 0, 11: 0, 174: 0, 343: 0, 116: 0, 364: 0, 62: 0, 232: 0, 265: 0, 225: 0, 313: 0, 357: 0, 160: 0, 103: 0, 311: 0, 373: 0, 345: 0, 338: 0, 366: 0, 85: 0, 282: 0, 244: 0, 66: 0, 65: 0, 273: 0, 424: 0, 249: 0, 44: 0, 418: 0, 376: 0, 124: 0, 30: 0, 123: 0, 158: 0, 356: 0, 331: 0, 10: 0, 251: 0, 166: 0, 307: 0, 1: 0, 272: 0, 277: 0, 83: 0, 192: 0, 348: 0, 474: 0, 400: 0, 320: 0, 153: 0, 55: 0, 260: 0, 92: 0, 257: 0, 431: 0, 2: 0, 460: 0, 81: 0, 223: 0, 432: 0, 499: 0, 456: 0, 329: 0, 405: 0, 437: 0, 59: 0, 6: 0, 284: 0, 129: 0, 271: 0, 240: 0, 406: 0, 196: 1, 198: 0, 33: 0, 306: 0, 488: 0, 459: 0, 430: 0, 79: 0, 57: 0, 25: 0, 47: 0, 253: 0, 261: 0, 71: 0, 387: 0, 428: 0, 205: 0, 299: 0, 220: 0, 300: 0, 135: 0, 276: 0, 475: 0, 127: 0, 493: 0, 442: 0, 74: 0, 235: 0, 330: 0, 203: 0, 256: 0, 336: 0, 377: 0, 381: 0, 368: 0, 291: 0, 109: 0, 34: 0, 138: 0, 206: 0, 162: 0, 483: 0, 118: 0, 29: 0, 167: 0, 351: 0, 468: 0, 286: 0, 353: 0, 500: 0, 139: 0, 464: 0, 237: 0, 410: 0, 495: 0, 439: 0, 274: 0, 88: 0, 412: 0, 312: 0, 37: 0, 332: 0, 350: 0, 471: 0, 137: 0, 344: 0, 108: 0, 182: 0, 190: 0, 84: 0, 187: 0, 326: 0, 233: 0, 455: 0, 448: 0, 52: 0, 479: 0, 445: 0, 149: 0, 396: 0, 117: 0, 339: 0, 24: 0, 36: 1, 361: 0, 99: 0, 296: 0, 186: 0, 317: 0, 322: 0, 425: 0, 151: 0, 283: 0, 41: 0, 194: 0, 64: 0, 275: 0, 236: 0, 374: 0, 23: 0, 414: 0, 136: 0, 310: 0, 177: 0, 434: 0, 184: 0, 50: 0, 195: 0, 481: 0, 491: 0, 173: 0, 391: 0, 111: 0, 80: 0, 465: 0, 175: 0, 484: 0, 358: 0, 82: 0, 413: 0, 389: 0, 4: 0, 446: 0, 415: 0, 143: 0, 302: 0, 230: 0, 113: 0, 215: 0, 487: 0, 360: 0, 333: 0, 367: 1, 102: 0, 288: 0, 14: 0, 309: 0, 259: 0, 120: 0, 112: 0, 48: 0, 16: 0, 17: 0, 217: 0, 303: 0, 45: 0, 280: 0, 457: 0, 497: 0, 347: 0, 53: 1, 378: 0, 72: 0, 115: 0, 126: 0, 141: 0, 380: 0, 13: 0, 58: 0, 328: 0}"
1,552.0,"{165: 1, 384: 1, 46: 1, 157: 1, 54: 1, 73: 1, 316: 1, 210: 1, 75: 1, 334: 1, 404: 1, 416: 1, 93: 1, 216: 1, 480: 1, 60: 1, 369: 1, 164: 1, 211: 1, 252: 1, 444: 1, 321: 1, 290: 1, 390: 1, 8: 1, 463: 1, 250: 1, 229: 1, 246: 1, 212: 0, 130: 1, 163: 1, 224: 1, 42: 1, 279: 1, 22: 1, 435: 1, 69: 1, 228: 1, 152: 1, 370: 1, 218: 1, 155: 1, 178: 1, 398: 1, 140: 1, 142: 1, 327: 1, 176: 1, 171: 1, 89: 1, 97: 1, 440: 1, 304: 1, 51: 1, 200: 1, 298: 1, 132: 1, 121: 1, 359: 1, 181: 1, 371: 1, 38: 1, 161: 1, 5: 1, 94: 1, 305: 1, 189: 1, 375: 1, 454: 1, 95: 1, 469: 1, 293: 1, 341: 1, 408: 0, 409: 1, 188: 1, 335: 1, 214: 1, 128: 1, 12: 1, 7: 1, 443: 1, 247: 1, 397: 1, 426: 1, 346: 1, 90: 1, 427: 1, 27: 1, 78: 1, 185: 1, 263: 1, 208: 1, 183: 1, 96: 1, 101: 1, 420: 1, 395: 1, 156: 1, 231: 1, 363: 1, 238: 1, 354: 1, 86: 1, 324: 1, 172: 1, 394: 1, 154: 1, 314: 1, 39: 1, 393: 0, 70: 1, 107: 1, 349: 1, 490: 0, 429: 1, 159: 1, 32: 1, 245: 1, 9: 1, 268: 1, 486: 1, 234: 1, 262: 1, 402: 0, 292: 1, 199: 1, 133: 1, 325: 1, 323: 1, 3: 1, 19: 1, 489: 1, 264: 1, 77: 1, 254: 0, 315: 1, 352: 1, 472: 1, 144: 1, 450: 1, 67: 1, 180: 1, 134: 1, 145: 0, 407: 1, 281: 1, 270: 1, 467: 1, 209: 1, 146: 1, 433: 1, 278: 1, 342: 1, 466: 1, 318: 1, 18: 1, 449: 1, 21: 1, 131: 1, 239: 1, 297: 1, 287: 1, 337: 1, 301: 1, 150: 1, 204: 1, 388: 1, 399: 1, 191: 1, 202: 1, 419: 1, 15: 1, 56: 1, 76: 1, 285: 1, 40: 1, 392: 1, 461: 1, 258: 1, 179: 1, 213: 1, 473: 1, 421: 1, 68: 1, 100: 1, 477: 1, 98: 1, 197: 1, 340: 1, 289: 1, 319: 1, 458: 1, 125: 1, 243: 1, 43: 1, 61: 1, 193: 1, 423: 1, 267: 1, 255: 1, 385: 1, 498: 1, 227: 1, 496: 1, 114: 1, 20: 1, 219: 1, 119: 1, 365: 1, 386: 1, 438: 1, 294: 1, 494: 1, 379: 1, 242: 1, 447: 1, 436: 1, 28: 0, 221: 1, 470: 1, 87: 1, 362: 1, 104: 1, 482: 1, 26: 1, 308: 1, 168: 1, 451: 1, 476: 1, 411: 1, 222: 1, 417: 1, 106: 1, 372: 1, 91: 1, 453: 1, 169: 1, 241: 1, 403: 1, 49: 1, 105: 1, 207: 1, 248: 1, 201: 1, 63: 1, 478: 1, 148: 1, 147: 1, 226: 1, 422: 0, 485: 1, 492: 0, 452: 0, 110: 0, 295: 0, 441: 0, 122: 0, 266: 0, 170: 0, 382: 0, 35: 0, 269: 0, 31: 0, 401: 0, 462: 0, 355: 0, 383: 0, 11: 0, 174: 1, 343: 0, 116: 0, 364: 0, 62: 0, 232: 0, 265: 0, 225: 0, 313: 0, 357: 0, 160: 0, 103: 0, 311: 0, 373: 0, 345: 0, 338: 0, 366: 0, 85: 0, 282: 0, 244: 0, 66: 0, 65: 0, 273: 0, 424: 0, 249: 0, 44: 0, 418: 0, 376: 0, 124: 0, 30: 0, 123: 0, 158: 0, 356: 0, 331: 0, 10: 0, 251: 0, 166: 0, 307: 0, 1: 0, 272: 0, 277: 0, 83: 0, 192: 0, 348: 0, 474: 0, 400: 0, 320: 0, 153: 0, 55: 0, 260: 0, 92: 0, 257: 0, 431: 0, 2: 0, 460: 0, 81: 0, 223: 0, 432: 0, 499: 0, 456: 0, 329: 0, 405: 0, 437: 0, 59: 0, 6: 0, 284: 0, 129: 0, 271: 0, 240: 0, 406: 0, 196: 1, 198: 0, 33: 0, 306: 0, 488: 0, 459: 0, 430: 0, 79: 0, 57: 0, 25: 0, 47: 0, 253: 0, 261: 0, 71: 0, 387: 0, 428: 0, 205: 0, 299: 0, 220: 0, 300: 0, 135: 0, 276: 0, 475: 0, 127: 0, 493: 0, 442: 0, 74: 0, 235: 0, 330: 0, 203: 0, 256: 0, 336: 0, 377: 0, 381: 0, 368: 0, 291: 0, 109: 0, 34: 0, 138: 0, 206: 0, 162: 0, 483: 0, 118: 0, 29: 0, 167: 0, 351: 0, 468: 0, 286: 0, 353: 0, 500: 0, 139: 0, 464: 0, 237: 0, 410: 0, 495: 0, 439: 0, 274: 0, 88: 0, 412: 0, 312: 0, 37: 0, 332: 0, 350: 0, 471: 0, 137: 0, 344: 0, 108: 0, 182: 0, 190: 0, 84: 0, 187: 0, 326: 0, 233: 0, 455: 0, 448: 0, 52: 0, 479: 0, 445: 0, 149: 0, 396: 0, 117: 0, 339: 0, 24: 0, 36: 1, 361: 0, 99: 0, 296: 0, 186: 0, 317: 0, 322: 0, 425: 0, 151: 0, 283: 0, 41: 0, 194: 0, 64: 0, 275: 1, 236: 0, 374: 0, 23: 0, 414: 0, 136: 0, 310: 0, 177: 0, 434: 0, 184: 0, 50: 0, 195: 0, 481: 0, 491: 0, 173: 0, 391: 0, 111: 0, 80: 0, 465: 0, 175: 0, 484: 0, 358: 0, 82: 0, 413: 0, 389: 0, 4: 0, 446: 0, 415: 0, 143: 0, 302: 0, 230: 0, 113: 0, 215: 0, 487: 0, 360: 0, 333: 0, 367: 1, 102: 0, 288: 0, 14: 0, 309: 0, 259: 0, 120: 0, 112: 0, 48: 0, 16: 0, 17: 0, 217: 0, 303: 0, 45: 0, 280: 0, 457: 0, 497: 0, 347: 0, 53: 1, 378: 0, 72: 0, 115: 0, 126: 0, 141: 0, 380: 0, 13: 0, 58: 0, 328: 0}"
2,510.0,"{165: 1, 384: 1, 46: 1, 157: 1, 54: 1, 73: 1, 316: 1, 210: 1, 75: 1, 334: 1, 404: 1, 416: 1, 93: 1, 216: 1, 480: 1, 60: 1, 369: 1, 164: 1, 211: 1, 252: 1, 444: 1, 321: 1, 290: 1, 390: 1, 8: 1, 463: 1, 250: 1, 229: 1, 246: 1, 212: 0, 130: 1, 163: 1, 224: 1, 42: 1, 279: 1, 22: 1, 435: 1, 69: 0, 228: 1, 152: 1, 370: 1, 218: 1, 155: 1, 178: 1, 398: 1, 140: 1, 142: 1, 327: 1, 176: 1, 171: 1, 89: 1, 97: 1, 440: 1, 304: 1, 51: 1, 200: 1, 298: 1, 132: 1, 121: 1, 359: 1, 181: 1, 371: 1, 38: 1, 161: 1, 5: 1, 94: 1, 305: 1, 189: 1, 375: 1, 454: 1, 95: 1, 469: 1, 293: 1, 341: 1, 408: 0, 409: 1, 188: 1, 335: 1, 214: 1, 128: 1, 12: 1, 7: 1, 443: 1, 247: 1, 397: 1, 426: 1, 346: 1, 90: 1, 427: 1, 27: 1, 78: 1, 185: 1, 263: 1, 208: 1, 183: 1, 96: 1, 101: 1, 420: 1, 395: 1, 156: 0, 231: 1, 363: 1, 238: 1, 354: 1, 86: 1, 324: 1, 172: 1, 394: 1, 154: 1, 314: 1, 39: 1, 393: 0, 70: 1, 107: 1, 349: 1, 490: 0, 429: 1, 159: 1, 32: 1, 245: 1, 9: 1, 268: 1, 486: 1, 234: 1, 262: 1, 402: 0, 292: 1, 199: 1, 133: 1, 325: 1, 323: 1, 3: 1, 19: 1, 489: 1, 264: 1, 77: 1, 254: 0, 315: 1, 352: 1, 472: 1, 144: 1, 450: 1, 67: 1, 180: 1, 134: 1, 145: 0, 407: 1, 281: 1, 270: 1, 467: 1, 209: 1, 146: 1, 433: 1, 278: 1, 342: 1, 466: 1, 318: 1, 18: 1, 449: 1, 21: 1, 131: 1, 239: 0, 297: 1, 287: 0, 337: 1, 301: 1, 150: 1, 204: 1, 388: 1, 399: 1, 191: 1, 202: 1, 419: 1, 15: 1, 56: 1, 76: 1, 285: 1, 40: 1, 392: 1, 461: 1, 258: 1, 179: 1, 213: 1, 473: 1, 421: 1, 68: 1, 100: 1, 477: 1, 98: 1, 197: 1, 340: 1, 289: 1, 319: 1, 458: 1, 125: 1, 243: 1, 43: 1, 61: 1, 193: 1, 423: 1, 267: 1, 255: 1, 385: 1, 498: 1, 227: 1, 496: 1, 114: 1, 20: 1, 219: 1, 119: 1, 365: 1, 386: 1, 438: 1, 294: 1, 494: 1, 379: 1, 242: 1, 447: 1, 436: 1, 28: 0, 221: 1, 470: 1, 87: 1, 362: 1, 104: 1, 482: 1, 26: 1, 308: 1, 168: 1, 451: 1, 476: 1, 411: 1, 222: 1, 417: 1, 106: 1, 372: 1, 91: 1, 453: 1, 169: 1, 241: 1, 403: 1, 49: 1, 105: 1, 207: 1, 248: 1, 201: 1, 63: 1, 478: 1, 148: 1, 147: 1, 226: 1, 422: 0, 485: 1, 492: 0, 452: 0, 110: 0, 295: 0, 441: 0, 122: 0, 266: 0, 170: 0, 382: 0, 35: 0, 269: 0, 31: 0, 401: 0, 462: 0, 355: 0, 383: 0, 11: 0, 174: 1, 343: 0, 116: 0, 364: 0, 62: 0, 232: 0, 265: 0, 225: 0, 313: 0, 357: 0, 160: 0, 103: 0, 311: 0, 373: 0, 345: 0, 338: 0, 366: 0, 85: 0, 282: 0, 244: 0, 66: 0, 65: 0, 273: 0, 424: 0, 249: 0, 44: 0, 418: 0, 376: 0, 124: 0, 30: 0, 123: 0, 158: 0, 356: 0, 331: 0, 10: 0, 251: 0, 166: 0, 307: 0, 1: 0, 272: 0, 277: 0, 83: 0, 192: 0, 348: 0, 474: 1, 400: 0, 320: 0, 153: 0, 55: 0, 260: 0, 92: 0, 257: 0, 431: 0, 2: 0, 460: 0, 81: 0, 223: 0, 432: 0, 499: 0, 456: 0, 329: 0, 405: 0, 437: 0, 59: 0, 6: 0, 284: 0, 129: 0, 271: 0, 240: 0, 406: 0, 196: 1, 198: 0, 33: 0, 306: 0, 488: 0, 459: 0, 430: 0, 79: 0, 57: 0, 25: 0, 47: 0, 253: 0, 261: 0, 71: 0, 387: 0, 428: 0, 205: 0, 299: 0, 220: 0, 300: 0, 135: 0, 276: 0, 475: 0, 127: 0, 493: 0, 442: 0, 74: 0, 235: 0, 330: 0, 203: 0, 256: 0, 336: 0, 377: 1, 381: 0, 368: 0, 291: 0, 109: 0, 34: 0, 138: 0, 206: 0, 162: 0, 483: 0, 118: 0, 29: 0, 167: 0, 351: 0, 468: 0, 286: 0, 353: 0, 500: 0, 139: 0, 464: 0, 237: 0, 410: 0, 495: 0, 439: 0, 274: 0, 88: 0, 412: 0, 312: 0, 37: 0, 332: 0, 350: 0, 471: 0, 137: 0, 344: 0, 108: 0, 182: 0, 190: 0, 84: 0, 187: 0, 326: 0, 233: 0, 455: 0, 448: 0, 52: 0, 479: 0, 445: 0, 149: 0, 396: 1, 117: 0, 339: 0, 24: 0, 36: 1, 361: 0, 99: 0, 296: 0, 186: 0, 317: 0, 322: 0, 425: 0, 151: 0, 283: 1, 41: 0, 194: 0, 64: 0, 275: 1, 236: 0, 374: 0, 23: 0, 414: 0, 136: 0, 310: 0, 177: 0, 434: 0, 184: 0, 50: 0, 195: 0, 481: 0, 491: 0, 173: 0, 391: 0, 111: 0, 80: 0, 465: 0, 175: 0, 484: 0, 358: 0, 82: 0, 413: 0, 389: 0, 4: 0, 446: 0, 415: 0, 143: 0, 302: 0, 230: 0, 113: 0, 215: 0, 487: 0, 360: 0, 333: 0, 367: 1, 102: 0, 288: 0, 14: 0, 309: 0, 259: 0, 120: 0, 112: 0, 48: 0, 16: 0, 17: 0, 217: 0, 303: 0, 45: 0, 280: 0, 457: 0, 497: 0, 347: 0, 53: 1, 378: 0, 72: 0, 115: 0, 126: 0, 141: 0, 380: 0, 13: 0, 58: 0, 328: 0}"
3,471.0,"{165: 0, 384: 1, 46: 1, 157: 1, 54: 1, 73: 1, 316: 1, 210: 1, 75: 1, 334: 1, 404: 1, 416: 1, 93: 1, 216: 1, 480: 1, 60: 1, 369: 1, 164: 1, 211: 1, 252: 1, 444: 1, 321: 1, 290: 1, 390: 1, 8: 1, 463: 1, 250: 1, 229: 1, 246: 1, 212: 0, 130: 1, 163: 1, 224: 1, 42: 1, 279: 1, 22: 1, 435: 1, 69: 0, 228: 1, 152: 1, 370: 1, 218: 1, 155: 1, 178: 1, 398: 1, 140: 1, 142: 1, 327: 1, 176: 1, 171: 1, 89: 1, 97: 1, 440: 1, 304: 1, 51: 1, 200: 1, 298: 1, 132: 1, 121: 1, 359: 1, 181: 1, 371: 1, 38: 1, 161: 1, 5: 1, 94: 1, 305: 1, 189: 1, 375: 1, 454: 1, 95: 1, 469: 1, 293: 1, 341: 1, 408: 0, 409: 1, 188: 1, 335: 1, 214: 1, 128: 1, 12: 1, 7: 1, 443: 1, 247: 1, 397: 1, 426: 1, 346: 1, 90: 1, 427: 1, 27: 1, 78: 1, 185: 1, 263: 1, 208: 1, 183: 1, 96: 1, 101: 1, 420: 1, 395: 1, 156: 0, 231: 1, 363: 1, 238: 1, 354: 1, 86: 1, 324: 1, 172: 1, 394: 1, 154: 1, 314: 1, 39: 1, 393: 0, 70: 1, 107: 0, 349: 1, 490: 0, 429: 1, 159: 1, 32: 1, 245: 1, 9: 1, 268: 1, 486: 1, 234: 1, 262: 1, 402: 0, 292: 1, 199: 1, 133: 1, 325: 1, 323: 1, 3: 1, 19: 1, 489: 1, 264: 1, 77: 1, 254: 0, 315: 1, 352: 1, 472: 1, 144: 1, 450: 1, 67: 1, 180: 1, 134: 1, 145: 0, 407: 1, 281: 1, 270: 1, 467: 1, 209: 1, 146: 1, 433: 1, 278: 1, 342: 1, 466: 1, 318: 1, 18: 1, 449: 1, 21: 1, 131: 1, 239: 0, 297: 0, 287: 0, 337: 1, 301: 0, 150: 1, 204: 1, 388: 1, 399: 1, 191: 1, 202: 1, 419: 1, 15: 1, 56: 1, 76: 1, 285: 1, 40: 1, 392: 1, 461: 1, 258: 1, 179: 1, 213: 1, 473: 1, 421: 1, 68: 1, 100: 1, 477: 1, 98: 1, 197: 1, 340: 1, 289: 1, 319: 1, 458: 1, 125: 1, 243: 1, 43: 1, 61: 1, 193: 1, 423: 1, 267: 1, 255: 1, 385: 1, 498: 1, 227: 1, 496: 1, 114: 1, 20: 1, 219: 1, 119: 1, 365: 1, 386: 1, 438: 1, 294: 1, 494: 1, 379: 1, 242: 1, 447: 1, 436: 1, 28: 0, 221: 1, 470: 1, 87: 1, 362: 1, 104: 1, 482: 1, 26: 1, 308: 1, 168: 1, 451: 1, 476: 1, 411: 1, 222: 1, 417: 1, 106: 1, 372: 1, 91: 1, 453: 1, 169: 1, 241: 1, 403: 1, 49: 1, 105: 1, 207: 1, 248: 1, 201: 1, 63: 1, 478: 1, 148: 1, 147: 1, 226: 1, 422: 0, 485: 1, 492: 0, 452: 0, 110: 0, 295: 0, 441: 0, 122: 0, 266: 0, 170: 0, 382: 0, 35: 0, 269: 0, 31: 0, 401: 0, 462: 0, 355: 0, 383: 0, 11: 0, 174: 1, 343: 0, 116: 0, 364: 0, 62: 0, 232: 0, 265: 0, 225: 0, 313: 0, 357: 0, 160: 0, 103: 0, 311: 0, 373: 0, 345: 0, 338: 0, 366: 0, 85: 0, 282: 0, 244: 0, 66: 0, 65: 0, 273: 0, 424: 0, 249: 0, 44: 0, 418: 0, 376: 0, 124: 0, 30: 0, 123: 0, 158: 0, 356: 0, 331: 0, 10: 0, 251: 0, 166: 0, 307: 0, 1: 0, 272: 0, 277: 0, 83: 0, 192: 0, 348: 0, 474: 1, 400: 1, 320: 0, 153: 0, 55: 0, 260: 0, 92: 0, 257: 0, 431: 0, 2: 0, 460: 0, 81: 0, 223: 0, 432: 0, 499: 0, 456: 0, 329: 0, 405: 0, 437: 0, 59: 0, 6: 0, 284: 0, 129: 0, 271: 0, 240: 0, 406: 0, 196: 1, 198: 0, 33: 0, 306: 0, 488: 0, 459: 0, 430: 0, 79: 0, 57: 0, 25: 0, 47: 0, 253: 0, 261: 0, 71: 0, 387: 0, 428: 0, 205: 0, 299: 0, 220: 0, 300: 0, 135: 0, 276: 0, 475: 0, 127: 0, 493: 0, 442: 0, 74: 0, 235: 0, 330: 0, 203: 0, 256: 0, 336: 0, 377: 1, 381: 0, 368: 0, 291: 0, 109: 0, 34: 0, 138: 0, 206: 0, 162: 0, 483: 0, 118: 0, 29: 0, 167: 0, 351: 0, 468: 0, 286: 0, 353: 0, 500: 0, 139: 0, 464: 0, 237: 0, 410: 0, 495: 0, 439: 0, 274: 0, 88: 0, 412: 0, 312: 0, 37: 0, 332: 0, 350: 0, 471: 1, 137: 0, 344: 0, 108: 0, 182: 0, 190: 0, 84: 0, 187: 0, 326: 0, 233: 0, 455: 0, 448: 0, 52: 0, 479: 0, 445: 0, 149: 0, 396: 1, 117: 0, 339: 0, 24: 0, 36: 1, 361: 0, 99: 0, 296: 0, 186: 0, 317: 0, 322: 0, 425: 0, 151: 0, 283: 1, 41: 0, 194: 0, 64: 0, 275: 1, 236: 0, 374: 0, 23: 0, 414: 0, 136: 0, 310: 0, 177: 0, 434: 0, 184: 0, 50: 0, 195: 0, 481: 0, 491: 0, 173: 0, 391: 0, 111: 0, 80: 0, 465: 0, 175: 0, 484: 0, 358: 1, 82: 0, 413: 0, 389: 0, 4: 0, 446: 0, 415: 0, 143: 0, 302: 0, 230: 0, 113: 0, 215: 0, 487: 0, 360: 0, 333: 0, 367: 1, 102: 0, 288: 0, 14: 0, 309: 0, 259: 0, 120: 1, 112: 0, 48: 0, 16: 0, 17: 0, 217: 0, 303: 0, 45: 0, 280: 0, 457: 0, 497: 0, 347: 0, 53: 1, 378: 0, 72: 0, 115: 0, 126: 0, 141: 0, 380: 0, 13: 0, 58: 0, 328: 0}"
